Date,Open,Close,open_bin,high_bin,low_bin,close_bin,volume_bin,rsi_3_bin,rsi_5_bin,rsi_7_bin,rsi_10_bin,rsi_14_bin,stoch_k_bin,stoch_d_bin,macd_bin,macd_signal_bin,macd_hist_bin,sma_5_bin,sma_10_bin,sma_20_bin,sma_50_bin,ema_5_bin,ema_12_bin,ema_26_bin,bb_upper_bin,bb_lower_bin,bb_middle_bin,atr_14_bin,williams_r_bin,cci_20_bin,obv_bin,adx_bin,di_plus_bin,di_minus_bin,price_change_pct_bin,volume_sma_20_bin,price_sma_20_diff_bin,price_ema_12_diff_bin
2020-07-13,56.799999,57.5,Q4,Q4,Q4,Q4,Q2,Q3,Q3,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q3,Q1,Q4,Q1,Q4,Q4
2020-07-14,57.25,57.450001,Q4,Q4,Q4,Q4,Q1,Q3,Q3,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q3,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q3,Q1,Q2,Q1,Q4,Q3
2020-07-15,58.5,57.900002,Q4,Q4,Q4,Q4,Q3,Q4,Q3,Q3,Q4,Q4,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q3,Q4,Q4,Q4,Q1,Q2,Q1,Q4,Q3
2020-07-16,58.0,57.049999,Q4,Q4,Q4,Q4,Q1,Q2,Q2,Q2,Q3,Q3,Q2,Q3,Q4,Q4,Q3,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q2,Q2,Q4,Q4,Q3,Q2,Q1,Q1,Q3,Q3
2020-07-17,58.099998,57.75,Q4,Q4,Q4,Q4,Q1,Q3,Q3,Q2,Q3,Q4,Q3,Q3,Q4,Q4,Q3,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q2,Q4,Q4,Q4,Q1,Q3,Q1,Q3,Q3
2020-07-20,58.0,57.75,Q1,Q1,Q1,Q1,Q2,Q2,Q2,Q2,Q3,Q4,Q4,Q4,Q3,Q3,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q3,Q3,Q4,Q4,Q1,Q2,Q3,Q3,Q3
2020-07-21,58.650002,60.299999,Q1,Q1,Q1,Q1,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q3,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q4,Q4,Q4,Q4,Q1,Q4,Q4,Q4,Q4
2020-07-22,60.049999,60.599998,Q1,Q1,Q1,Q1,Q2,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q3,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q4,Q4,Q4,Q4,Q1,Q3,Q4,Q4,Q4
2020-07-23,60.25,60.400002,Q1,Q1,Q1,Q1,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q3,Q3,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q3,Q4,Q4,Q4,Q1,Q2,Q4,Q4,Q4
2020-07-24,60.400002,59.25,Q1,Q1,Q1,Q1,Q4,Q1,Q3,Q3,Q4,Q3,Q3,Q4,Q3,Q3,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q3,Q4,Q4,Q3,Q2,Q1,Q4,Q3,Q3
2020-07-27,62.5,63.099998,Q1,Q1,Q1,Q1,Q3,Q3,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q4,Q4,Q4,Q4,Q3,Q2,Q4,Q4,Q4,Q4
2020-07-28,66.699997,62.75,Q4,Q4,Q2,Q1,Q4,Q3,Q3,Q4,Q4,Q4,Q2,Q3,Q4,Q3,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q4,Q3,Q4,Q4,Q1,Q2,Q4,Q4,Q4
2020-07-29,62.349998,62.400002,Q1,Q1,Q1,Q1,Q3,Q4,Q3,Q4,Q4,Q3,Q2,Q3,Q4,Q3,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q2,Q4,Q2,Q4,Q3,Q2,Q2,Q4,Q4,Q4
2020-07-30,64.150002,63.950001,Q2,Q2,Q2,Q2,Q2,Q3,Q4,Q4,Q4,Q4,Q2,Q1,Q4,Q4,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q2,Q4,Q3,Q4,Q4,Q1,Q4,Q4,Q4,Q4
2020-07-31,63.650002,63.950001,Q2,Q2,Q2,Q2,Q2,Q3,Q4,Q4,Q4,Q4,Q2,Q2,Q4,Q4,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q2,Q4,Q3,Q4,Q4,Q1,Q2,Q4,Q4,Q4
2020-08-03,63.400002,62.099998,Q2,Q1,Q1,Q1,Q3,Q2,Q1,Q3,Q3,Q3,Q1,Q1,Q4,Q4,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q1,Q3,Q1,Q3,Q4,Q2,Q1,Q4,Q3,Q2
2020-08-04,62.950001,64.0,Q1,Q1,Q2,Q2,Q2,Q2,Q3,Q4,Q3,Q4,Q2,Q2,Q4,Q4,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q2,Q3,Q2,Q3,Q3,Q2,Q4,Q4,Q4,Q3
2020-08-05,64.849998,65.099998,Q3,Q3,Q3,Q3,Q2,Q3,Q4,Q3,Q3,Q4,Q3,Q2,Q4,Q4,Q3,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q4,Q3,Q4,Q3,Q3,Q4,Q1,Q3,Q3,Q4,Q4
2020-08-06,66.550003,66.25,Q4,Q4,Q4,Q4,Q2,Q4,Q3,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q2,Q2,Q2,Q2,Q3,Q2,Q2,Q2,Q2,Q2,Q4,Q4,Q4,Q4,Q3,Q4,Q1,Q4,Q3,Q4,Q4
2020-08-07,66.199997,65.400002,Q4,Q3,Q4,Q3,Q1,Q3,Q3,Q3,Q4,Q4,Q3,Q4,Q4,Q4,Q3,Q3,Q2,Q2,Q2,Q3,Q2,Q2,Q2,Q2,Q2,Q4,Q3,Q3,Q4,Q3,Q4,Q1,Q2,Q3,Q4,Q3
2020-08-10,65.099998,66.550003,Q3,Q4,Q4,Q4,Q1,Q3,Q4,Q3,Q3,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q2,Q2,Q2,Q4,Q2,Q2,Q4,Q2,Q2,Q3,Q4,Q3,Q4,Q3,Q4,Q1,Q4,Q3,Q4,Q4
2020-08-11,66.150002,65.349998,Q4,Q3,Q4,Q3,Q1,Q2,Q3,Q3,Q3,Q3,Q3,Q3,Q4,Q4,Q3,Q4,Q2,Q2,Q2,Q4,Q2,Q2,Q4,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q3,Q1,Q1,Q3,Q3,Q3
2020-08-12,64.599998,63.950001,Q3,Q2,Q2,Q2,Q2,Q1,Q1,Q3,Q2,Q3,Q2,Q3,Q4,Q4,Q2,Q4,Q3,Q2,Q2,Q3,Q2,Q2,Q4,Q2,Q2,Q4,Q2,Q2,Q3,Q3,Q3,Q2,Q1,Q3,Q2,Q2
2020-08-13,65.699997,65.099998,Q4,Q3,Q3,Q3,Q1,Q1,Q1,Q2,Q2,Q3,Q1,Q2,Q3,Q4,Q2,Q4,Q3,Q2,Q2,Q3,Q2,Q2,Q4,Q2,Q2,Q3,Q1,Q2,Q3,Q4,Q4,Q1,Q4,Q2,Q3,Q2
2020-08-14,64.400002,65.550003,Q2,Q3,Q3,Q4,Q1,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q3,Q4,Q2,Q4,Q4,Q2,Q2,Q4,Q3,Q2,Q4,Q2,Q2,Q2,Q2,Q2,Q4,Q4,Q3,Q2,Q3,Q2,Q3,Q3
2020-08-17,65.650002,67.25,Q3,Q4,Q4,Q4,Q1,Q4,Q2,Q2,Q3,Q3,Q4,Q3,Q3,Q4,Q3,Q4,Q4,Q2,Q2,Q4,Q4,Q2,Q4,Q2,Q2,Q2,Q4,Q3,Q4,Q3,Q3,Q2,Q4,Q2,Q3,Q4
2020-08-18,67.449997,66.400002,Q4,Q4,Q4,Q4,Q3,Q3,Q3,Q2,Q3,Q3,Q4,Q4,Q3,Q3,Q2,Q4,Q4,Q2,Q2,Q4,Q4,Q2,Q4,Q2,Q2,Q2,Q4,Q3,Q4,Q3,Q3,Q2,Q2,Q2,Q3,Q3
2020-08-19,66.699997,65.5,Q4,Q4,Q4,Q4,Q1,Q2,Q3,Q1,Q2,Q2,Q2,Q4,Q3,Q3,Q2,Q4,Q4,Q2,Q2,Q4,Q4,Q2,Q4,Q2,Q2,Q2,Q2,Q3,Q3,Q3,Q3,Q2,Q1,Q1,Q2,Q2
2020-08-20,64.800003,60.700001,Q3,Q2,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q3,Q1,Q3,Q4,Q2,Q2,Q2,Q3,Q2,Q4,Q2,Q2,Q2,Q1,Q1,Q1,Q3,Q2,Q4,Q1,Q2,Q1,Q1
2020-08-21,62.700001,63.400002,Q1,Q1,Q1,Q2,Q4,Q1,Q1,Q2,Q1,Q2,Q1,Q1,Q3,Q3,Q1,Q3,Q4,Q3,Q2,Q2,Q2,Q2,Q3,Q3,Q3,Q3,Q1,Q1,Q2,Q3,Q2,Q4,Q4,Q2,Q1,Q1
2020-08-24,63.700001,63.799999,Q2,Q2,Q2,Q2,Q1,Q2,Q1,Q1,Q1,Q2,Q2,Q1,Q2,Q2,Q1,Q2,Q3,Q3,Q3,Q2,Q2,Q3,Q3,Q3,Q3,Q3,Q2,Q1,Q3,Q2,Q2,Q4,Q3,Q2,Q1,Q1
2020-08-25,64.5,65.099998,Q2,Q3,Q3,Q3,Q2,Q4,Q2,Q2,Q2,Q2,Q3,Q2,Q2,Q2,Q1,Q2,Q3,Q3,Q3,Q2,Q3,Q3,Q3,Q3,Q3,Q4,Q3,Q2,Q3,Q2,Q2,Q3,Q4,Q1,Q2,Q2
2020-08-26,65.300003,65.650002,Q3,Q3,Q3,Q4,Q1,Q4,Q2,Q1,Q2,Q1,Q4,Q3,Q2,Q2,Q1,Q2,Q3,Q4,Q3,Q3,Q3,Q3,Q3,Q3,Q4,Q3,Q4,Q2,Q4,Q2,Q1,Q4,Q3,Q1,Q2,Q3
2020-08-27,66.5,65.449997,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q1,Q2,Q2,Q3,Q3,Q2,Q2,Q1,Q3,Q3,Q4,Q3,Q3,Q4,Q3,Q4,Q3,Q4,Q3,Q3,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2
2020-08-28,64.800003,64.5,Q3,Q3,Q3,Q3,Q2,Q2,Q3,Q1,Q1,Q1,Q2,Q3,Q2,Q2,Q1,Q3,Q3,Q4,Q3,Q3,Q4,Q3,Q4,Q3,Q4,Q3,Q2,Q2,Q2,Q2,Q1,Q4,Q1,Q1,Q1,Q1
2020-08-31,65.449997,63.200001,Q3,Q3,Q2,Q1,Q3,Q1,Q2,Q3,Q1,Q1,Q1,Q2,Q2,Q2,Q1,Q3,Q2,Q4,Q3,Q2,Q3,Q3,Q3,Q4,Q4,Q4,Q1,Q1,Q1,Q2,Q1,Q4,Q1,Q1,Q1,Q1
2020-09-01,63.650002,64.599998,Q2,Q2,Q2,Q3,Q1,Q2,Q2,Q3,Q1,Q2,Q3,Q2,Q2,Q2,Q1,Q3,Q2,Q4,Q3,Q3,Q3,Q3,Q3,Q4,Q4,Q4,Q3,Q1,Q2,Q2,Q1,Q3,Q4,Q1,Q1,Q2
2020-09-02,65.25,64.599998,Q3,Q3,Q3,Q3,Q1,Q2,Q1,Q2,Q1,Q1,Q3,Q2,Q2,Q2,Q1,Q3,Q2,Q4,Q3,Q3,Q3,Q3,Q3,Q4,Q4,Q4,Q3,Q2,Q2,Q2,Q1,Q3,Q2,Q1,Q2,Q2
2020-09-03,65.300003,65.0,Q3,Q3,Q3,Q3,Q3,Q4,Q2,Q2,Q4,Q1,Q3,Q3,Q2,Q2,Q2,Q3,Q3,Q4,Q3,Q3,Q3,Q3,Q3,Q4,Q4,Q4,Q3,Q2,Q3,Q1,Q1,Q3,Q3,Q1,Q2,Q2
2020-09-04,63.349998,63.799999,Q1,Q1,Q2,Q2,Q3,Q1,Q2,Q1,Q2,Q1,Q2,Q2,Q1,Q2,Q2,Q2,Q3,Q4,Q3,Q3,Q3,Q3,Q3,Q4,Q4,Q4,Q2,Q1,Q2,Q2,Q1,Q4,Q1,Q1,Q1,Q1
2020-09-07,64.099998,63.450001,Q2,Q2,Q2,Q2,Q1,Q1,Q2,Q1,Q2,Q1,Q2,Q2,Q1,Q2,Q1,Q2,Q3,Q3,Q3,Q2,Q3,Q3,Q2,Q4,Q3,Q4,Q2,Q1,Q1,Q2,Q1,Q4,Q2,Q1,Q1,Q1
2020-09-08,63.900002,64.25,Q2,Q2,Q3,Q2,Q1,Q2,Q2,Q2,Q1,Q1,Q3,Q2,Q1,Q2,Q2,Q2,Q2,Q3,Q3,Q2,Q3,Q4,Q2,Q3,Q3,Q4,Q3,Q1,Q2,Q2,Q1,Q4,Q3,Q1,Q2,Q2
2020-09-09,62.799999,63.650002,Q1,Q1,Q1,Q2,Q4,Q2,Q1,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q4,Q2,Q2,Q3,Q2,Q3,Q3,Q2,Q1,Q1,Q1,Q2,Q1,Q2,Q2,Q1,Q1,Q1
2020-09-10,64.099998,64.400002,Q2,Q2,Q3,Q3,Q2,Q3,Q2,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q4,Q2,Q2,Q4,Q2,Q3,Q3,Q2,Q1,Q2,Q1,Q1,Q2,Q3,Q3,Q2,Q2,Q2
2020-09-11,64.199997,64.400002,Q2,Q2,Q3,Q3,Q3,Q3,Q3,Q1,Q2,Q2,Q1,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q4,Q2,Q2,Q4,Q2,Q3,Q3,Q1,Q1,Q2,Q1,Q1,Q2,Q3,Q2,Q2,Q2,Q2
2020-09-14,64.800003,66.599998,Q3,Q3,Q3,Q4,Q4,Q4,Q4,Q3,Q4,Q2,Q4,Q2,Q1,Q1,Q3,Q3,Q2,Q2,Q4,Q4,Q4,Q4,Q2,Q4,Q2,Q1,Q4,Q3,Q2,Q1,Q2,Q3,Q4,Q2,Q3,Q3
2020-09-15,65.800003,66.550003,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q2,Q4,Q3,Q1,Q1,Q3,Q3,Q3,Q3,Q4,Q4,Q4,Q4,Q2,Q4,Q3,Q2,Q4,Q4,Q1,Q1,Q2,Q3,Q2,Q3,Q3,Q3
2020-09-16,67.699997,67.900002,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q2,Q1,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q4,Q2,Q3,Q3,Q1,Q4,Q4,Q2,Q1,Q2,Q3,Q4,Q3,Q3,Q4
2020-09-17,67.25,66.5,Q4,Q4,Q4,Q4,Q3,Q2,Q3,Q3,Q2,Q2,Q3,Q4,Q2,Q1,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q2,Q4,Q4,Q2,Q3,Q4,Q2,Q1,Q2,Q3,Q1,Q2,Q2,Q3
2020-09-18,66.75,66.75,Q4,Q4,Q4,Q4,Q2,Q3,Q4,Q4,Q3,Q3,Q3,Q4,Q2,Q1,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q1,Q3,Q4,Q2,Q1,Q3,Q2,Q3,Q2,Q3,Q3
2020-09-21,66.5,65.400002,Q4,Q4,Q4,Q3,Q4,Q1,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q3,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q1,Q1,Q2,Q1,Q1,Q3,Q3,Q1,Q3,Q2,Q1
2020-09-22,65.099998,63.400002,Q3,Q3,Q2,Q2,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q1,Q1,Q1,Q1,Q1,Q2,Q4,Q1,Q3,Q1,Q1
2020-09-23,63.900002,63.75,Q2,Q2,Q2,Q2,Q3,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q2,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q2,Q4,Q4,Q1,Q1,Q1,Q1,Q1,Q2,Q4,Q3,Q3,Q1,Q1
2020-09-24,62.0,60.150002,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q4,Q3,Q4,Q2,Q3,Q4,Q4,Q3,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q1,Q4,Q1,Q1
2020-09-25,61.0,60.5,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q3,Q4,Q1,Q2,Q4,Q4,Q2,Q3,Q2,Q1,Q1,Q1,Q1,Q1,Q4,Q3,Q4,Q1,Q1
2020-09-28,61.299999,62.599998,Q1,Q1,Q1,Q1,Q4,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1,Q4,Q4,Q4,Q1,Q1
2020-09-29,63.25,62.650002,Q1,Q1,Q1,Q1,Q4,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q2,Q1,Q1,Q1,Q1,Q2,Q4,Q2,Q4,Q1,Q1
2020-09-30,63.049999,63.299999,Q1,Q1,Q1,Q1,Q3,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1,Q4,Q3,Q4,Q1,Q1
2020-10-05,64.25,63.700001,Q1,Q1,Q1,Q1,Q3,Q4,Q4,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1,Q4,Q3,Q4,Q1,Q1
2020-10-06,64.75,65.099998,Q1,Q1,Q1,Q1,Q4,Q4,Q4,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1,Q4,Q4,Q4,Q1,Q2
2020-10-07,64.699997,65.800003,Q1,Q1,Q1,Q1,Q3,Q4,Q4,Q4,Q2,Q1,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q3,Q2,Q2,Q1,Q1,Q1,Q4,Q3,Q4,Q2,Q2
2020-10-08,66.650002,67.150002,Q2,Q2,Q2,Q2,Q4,Q4,Q4,Q4,Q3,Q1,Q3,Q2,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q3,Q3,Q1,Q2,Q1,Q4,Q3,Q4,Q3,Q3
2020-10-12,67.800003,67.650002,Q2,Q3,Q3,Q2,Q4,Q4,Q4,Q4,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q3,Q3,Q2,Q1,Q2,Q3,Q3,Q4,Q3,Q3
2020-10-13,68.0,67.849998,Q3,Q2,Q2,Q2,Q3,Q4,Q4,Q4,Q4,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q2,Q1,Q1,Q3,Q3,Q3,Q2,Q1,Q2,Q4,Q2,Q4,Q3,Q3
2020-10-14,67.699997,67.300003,Q2,Q2,Q2,Q2,Q1,Q3,Q3,Q4,Q4,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q1,Q2,Q1,Q1,Q2,Q1,Q2,Q2,Q2,Q3,Q2,Q1,Q2,Q3,Q1,Q4,Q2,Q2
2020-10-15,66.900002,66.599998,Q2,Q2,Q1,Q2,Q3,Q1,Q2,Q3,Q4,Q2,Q2,Q3,Q2,Q2,Q3,Q2,Q1,Q2,Q1,Q2,Q2,Q1,Q2,Q1,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q3,Q1,Q4,Q2,Q2
2020-10-16,66.5,65.650002,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q2,Q3,Q2,Q1,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q1,Q2,Q2,Q1,Q2,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q2,Q3,Q1,Q4,Q1,Q1
2020-10-19,66.5,67.550003,Q1,Q2,Q2,Q2,Q2,Q3,Q2,Q3,Q3,Q4,Q3,Q2,Q2,Q2,Q3,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q3,Q2,Q2,Q1,Q3,Q2,Q4,Q3,Q2,Q2
2020-10-20,67.25,66.900002,Q2,Q2,Q2,Q2,Q1,Q3,Q1,Q1,Q3,Q4,Q2,Q2,Q2,Q2,Q3,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q2,Q1,Q1,Q2,Q2,Q2,Q1,Q2,Q3,Q2,Q1,Q3,Q2,Q2
2020-10-21,67.300003,67.199997,Q2,Q2,Q2,Q2,Q1,Q4,Q2,Q1,Q3,Q3,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q1,Q2,Q2,Q2,Q2,Q3,Q2,Q3,Q3,Q2,Q2
2020-10-22,66.699997,67.449997,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q1,Q2,Q3,Q2,Q2,Q3,Q2,Q2,Q2,Q3,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q1,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q3,Q2,Q2
2020-10-23,67.800003,67.5,Q2,Q2,Q2,Q2,Q1,Q4,Q3,Q2,Q2,Q3,Q2,Q2,Q3,Q3,Q2,Q3,Q3,Q2,Q2,Q2,Q2,Q2,Q3,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q3,Q2,Q2
2020-10-26,67.650002,67.699997,Q2,Q3,Q2,Q2,Q1,Q4,Q2,Q2,Q1,Q3,Q2,Q2,Q3,Q3,Q2,Q3,Q3,Q2,Q2,Q3,Q3,Q2,Q3,Q2,Q2,Q1,Q2,Q2,Q3,Q2,Q2,Q2,Q2,Q3,Q2,Q2
2020-10-27,67.099998,67.199997,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q3,Q1,Q2,Q1,Q2,Q3,Q3,Q2,Q3,Q3,Q2,Q2,Q3,Q3,Q3,Q3,Q3,Q2,Q1,Q1,Q1,Q2,Q2,Q1,Q2,Q2,Q2,Q1,Q1
2020-10-28,66.900002,66.150002,Q2,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q3,Q1,Q2,Q3,Q2,Q2,Q2,Q3,Q3,Q2,Q3,Q2,Q1,Q1,Q1,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1
2020-10-29,64.550003,64.900002,Q1,Q1,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q3,Q1,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q1,Q1,Q2,Q1,Q4,Q1,Q1,Q1,Q1
2020-10-30,64.400002,63.5,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q2,Q2,Q2,Q1,Q2,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1,Q3,Q1,Q4,Q1,Q1,Q1,Q1
2020-11-02,63.849998,64.0,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q2,Q2,Q2,Q1,Q1,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1,Q3,Q1,Q4,Q3,Q1,Q1,Q1
2020-11-03,65.099998,65.900002,Q1,Q1,Q1,Q1,Q2,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q2,Q2,Q2,Q1,Q1,Q2,Q1,Q4,Q2,Q1,Q1,Q1,Q2,Q3,Q1,Q4,Q4,Q1,Q1,Q1
2020-11-04,65.949997,68.199997,Q1,Q2,Q1,Q3,Q4,Q4,Q2,Q2,Q2,Q2,Q4,Q1,Q1,Q1,Q1,Q1,Q2,Q3,Q3,Q1,Q2,Q2,Q1,Q4,Q3,Q2,Q4,Q2,Q3,Q3,Q2,Q3,Q4,Q1,Q2,Q3
2020-11-05,68.050003,68.099998,Q3,Q2,Q2,Q3,Q4,Q4,Q3,Q2,Q2,Q2,Q4,Q2,Q1,Q1,Q1,Q2,Q2,Q3,Q3,Q2,Q2,Q2,Q2,Q4,Q3,Q1,Q4,Q2,Q2,Q3,Q2,Q3,Q2,Q1,Q2,Q2
2020-11-06,68.400002,68.550003,Q3,Q3,Q3,Q3,Q4,Q4,Q4,Q3,Q2,Q2,Q3,Q4,Q2,Q2,Q2,Q2,Q2,Q3,Q3,Q3,Q2,Q3,Q2,Q4,Q3,Q1,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q1,Q2,Q3
2020-11-09,70.449997,70.599998,Q3,Q3,Q3,Q3,Q4,Q4,Q4,Q3,Q2,Q3,Q4,Q4,Q2,Q2,Q3,Q3,Q2,Q3,Q3,Q3,Q3,Q3,Q3,Q4,Q3,Q2,Q4,Q4,Q4,Q3,Q3,Q3,Q4,Q1,Q3,Q4
2020-11-10,70.400002,69.949997,Q3,Q3,Q3,Q3,Q4,Q4,Q3,Q4,Q2,Q2,Q2,Q3,Q3,Q2,Q3,Q3,Q2,Q3,Q3,Q3,Q3,Q3,Q3,Q4,Q3,Q2,Q2,Q4,Q3,Q3,Q3,Q3,Q1,Q1,Q3,Q3
2020-11-11,69.949997,72.0,Q3,Q3,Q3,Q3,Q3,Q4,Q3,Q4,Q3,Q3,Q4,Q4,Q3,Q3,Q4,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q2,Q4,Q4,Q4,Q2,Q4,Q2,Q4,Q2,Q3,Q4
